LastName	FirstName	ID	Residence	DateofBirth
Elam	Maria	20143633	Anfeh	5/3/1977
Issa	Romy	20163935	Nahr Ibrahim	9/12/1991
Ghamrawi	Francesca	20183407	Tripoli	22/10/1970
Bou-Khalil	Layla	20165513	Selaata	28/6/1948
Yaacoub	Rouba	20186684	Selaata	24/9/1964
Bou-Khalil	Louis	20156472	Byblos	17/12/1974
Doumiati	John	20136070	Batroun	10/2/1955
Elam	Farah	20112386	Chekka	16/6/1956
Zarifeh	Mohamad	20164497	Naccache	1/10/2000
Yaacoub	Peter	20174667	Anfeh	28/1/1954
El Haddad	Christopher	20149770	Awkar	15/8/1985
Chayban	Rouba	20172976	Nahr Ibrahim	30/6/1959
Doumiati	Marilyne	20151349	Naccache	20/9/1995
Bou-Khalil	Ahed	20173752	Nahr Ibrahim	4/10/1945
Rizk	Peter	20187457	Anfeh	23/3/1974
Alkhuder	Gaelle	20180642	Batroun	2/3/2000
El Teress	Lea	20163682	Dorms	7/8/1985
El Mouzawak	Peter	20122425	Awkar	25/12/1972
El Haddad	Jad	20164839	Byblos	25/2/1957
Samarani	Francesca	20140997	Dbayeh	18/9/1948
Ishak	Gaelle	20172911	Dorms	15/10/1953
Zarifeh	Rimane	20165452	Chekka	28/4/1998
Al Hallak	John	20112744	Chekka	15/4/1984
Kmeid	Tonia	20127502	Nahr Ibrahim	11/2/1963
Frem	Marilyne	20160949	Selaata	28/5/1956
Abi Chahine	Youmna	20145573	Anfeh	4/4/1965
Al Hallak	Yasmine	20160086	Selaata	8/12/1987
Medawar	Nour	20187065	Dbayeh	28/4/1997
Abi Akl	Joe	20175113	Zouk Mosbeh	9/1/1961
Abou Younes	Ghady	20129769	Byblos	24/4/1978
Abi Younes	Youmna	20159703	Zouk Mikael	8/5/1994
Faour	Joe	20159404	Naccache	8/6/1979
Issa	Francesca	20161526	Nahr Ibrahim	27/3/1948
Youssef	Mohamad	20151355	Selaata	30/5/1949
Abi Akl	Lea	20174838	Tripoli	24/3/1957
Abi Chahine	Dennis	20155779	Naccache	16/4/1993
Yaacoub	Tony	20182898	Adma	18/3/1979
Haroun	Tony	20110474	Batroun	31/5/1957
Charbel	Marilyne	20141800	Batroun	22/12/1992
Abi Younes	Ghady	20147935	Anfeh	14/3/1955
Alkhuder	Yasmine	20169707	Dbayeh	11/2/1989
Zeina	Francesca	20119542	Adma	20/8/1961
Bou-Khalil	Tonia	20141717	Tripoli	14/12/1961
Haroun	Marilyne	20155772	Selaata	18/11/1990
Ghamrawi	Tony	20117344	Naccache	18/1/1998
El-Alam	Yasmine	20188193	Naccache	7/12/1986
Chayban	Frederick	20166288	Anfeh	30/1/1984
Frem	Leah	20159166	Awkar	4/11/1998
Bou-Khalil	Farah	20151591	Awkar	19/8/1945
El-Alam	Tony	20170703	Byblos	22/9/1945
Daher	John	20142383	Jounieh	12/6/1980
Chayban	Elisa	20137482	Jounieh	26/12/1984
Slaiby	Lea	20129314	Zouk Mosbeh	20/1/2000
Rizk	Rimane	20122029	Dorms	19/4/1949
Assaf	Serena	20180735	Chekka	17/2/1947
Ghamrawi	Alexandro	20166487	Zouk Mikael	29/3/1991
Yaacoub	Ryan	20189840	Byblos	15/2/1971
Haroun	Tony	20157714	Zouk Mosbeh	10/4/1991
El Teress	Louis	20170149	Dorms	23/12/1971
Daher	Gaelle	20161623	Amchit	5/8/1964
Slaiby	Marilyne	20127548	Blat	14/3/1982
Daher	Farah	20124962	Zouk Mosbeh	17/9/1947
Abi Akl	Yara	20149953	Zouk Mikael	17/1/1999
Medawar	John	20161941	Jounieh	20/5/1971
Abi Akl	Leah	20131698	Dorms	12/4/1992
Kmeid	Ghady	20144670	Awkar	19/8/1962
Frem	Maria	20121352	Adma	12/6/1954
Alkadri	Christopher	20156378	Batroun	25/9/1971
Chayban	Farah	20171443	Nahr Ibrahim	17/7/1945
Al Hallak	Elisa	20116362	Naccache	21/7/1951
Abi Younes	Ramza	20114697	Amchit	4/2/1981
Yaacoub	Serena	20122507	Amchit	24/10/1958
Zarifeh	Louis	20147843	Chekka	7/5/1978
Rizk	Leah	20128488	Blat	23/4/1970
Haroun	Peter	20187970	Sahel Alma	1/12/1970
El Teress	Tony	20165812	Dbayeh	16/11/1994
Alkadri	Yara	20187956	Naccache	20/2/1960
Abi Younes	Romy	20110285	Zouk Mikael	24/10/1983
El-Alam	Ryan	20134358	Adma	15/10/1969
Kmeid	Jean	20144250	Byblos	10/6/1965
Al Hallak	Marilyne	20178398	Selaata	14/7/1981
El-Alam	Peter	20180303	Dbayeh	2/9/1947
Assaf	Elisa	20134159	Amchit	8/2/1993
Ishak	Rimane	20171690	Amchit	7/1/1968
El Teress	Tony	20127533	Nahr Ibrahim	26/8/1999
Samarani	Jean	20146758	Tripoli	13/9/1972
Zeina	Tony	20126810	Jounieh	28/7/1953
Hachem	Joseph	20144671	Sahel Alma	15/11/1989
Assaf	Maria	20129743	Tripoli	5/6/1949
El Teress	Maria	20162739	Tripoli	6/6/1980
Abou Younes	Peter	20127154	Chekka	16/5/1957
Charbel	Farah	20132513	Awkar	16/12/1965
Yaacoub	Jean	20170122	Zouk Mosbeh	22/9/1958
Sfeir	Marilyne	20140594	Blat	14/9/1996
Al Hallak	Leah	20113512	Zouk Mosbeh	25/7/1969
Abou Younes	Louis	20165162	Amchit	9/7/1980
Frem	John	20168645	Dbayeh	12/7/1967
Charbel	Lea	20120295	Tripoli	21/9/1979
Zeina	Tonia	20133893	Anfeh	11/4/1952
Matta	Nour	20112615	Batroun	2/7/1959
Abou Younes	Gaelle	20148129	Amchit	28/8/1962
Ishak	Joseph	20166700	Selaata	24/11/1976
El-Alam	Marilyne	20150076	Selaata	19/9/1951
Abou Younes	Sarah	20116583	Awkar	25/9/1997
Alkhuder	John	20169789	Anfeh	11/6/1957
Elam	Jean	20159411	Selaata	30/6/1989
El Mouzawak	Yasmine	20180544	Batroun	27/4/1970
Rizk	Dennis	20124877	Jounieh	16/10/1956
Slaiby	Tonia	20160888	Naccache	12/9/1966
Abi Younes	Ahed	20182840	Zouk Mosbeh	8/2/1989
Al Soueity	Joe	20178681	Dbayeh	10/12/1957
Sfeir	Yara	20188105	Naccache	7/9/1963
Chayban	Yara	20184068	Batroun	10/8/1977
Zeina	Yara	20184252	Tripoli	19/10/1945
Al Soueity	Tony	20122247	Blat	25/10/1998
Haroun	John	20176190	Byblos	20/12/1953
Medawar	Jean	20125104	Amchit	13/1/1972
Charbel	Alexandro	20132675	Anfeh	16/4/1959
Abou Younes	Rimane	20148723	Blat	4/1/1952
Frem	Farah	20168682	Jounieh	6/11/1951
Medawar	Ryan	20117678	Tripoli	4/10/2000
Frem	Dennis	20175269	Blat	22/9/1954
Zeina	Jad	20119745	Dbayeh	12/8/1990
Chayban	Francesca	20122368	Byblos	27/8/1946
Anastasiou Bountoktzi	Yara	20132561	Zouk Mikael	29/8/1962
Abi Akl	John	20171709	Selaata	30/3/1994
Daher	Yara	20154754	Awkar	18/5/1996
Bou-Khalil	Jad	20143780	Naccache	11/9/2000
Alkhuder	Farah	20148972	Zouk Mosbeh	12/5/1966
Youssef	Leah	20126238	Amchit	29/4/1983
Abi Younes	Alexandro	20163621	Zouk Mikael	27/6/1995
Abi Chahine	Yasmine	20115382	Adma	28/4/1946
Alkadri	Elisa	20152080	Tripoli	6/3/1993
Alkadri	Christopher	20188917	Batroun	30/9/2000
Youssef	Francesca	20179874	Jounieh	27/3/1946
Assaf	Youmna	20180379	Amchit	1/5/1982
El-Alam	Jad	20111817	Jounieh	2/1/1966
Medawar	Sarah	20185839	Jounieh	2/12/1986
Zeina	Rouba	20168192	Zouk Mikael	11/7/1978
Faour	Lamia	20170168	Selaata	4/6/1995
Alkhuder	Jad	20116280	Byblos	21/3/1984
Daher	Gaelle	20146618	Naccache	29/12/1975
El-Alam	Lamia	20175042	Blat	31/7/1985
Assaf	Joe	20186049	Selaata	31/2/1974
Yaacoub	Leah	20173607	Blat	28/11/1965
Yaacoub	Rimane	20113101	Dorms	24/2/1987
Alkadri	Ghady	20163345	Chekka	19/11/1975
Rizk	Yara	20168404	Sahel Alma	27/4/1989
Ghamrawi	Christopher	20129620	Naccache	14/2/1971
Ishak	Maria	20148278	Sahel Alma	25/9/1996
Alkadri	Elisa	20128825	Sahel Alma	2/6/1963
Sfeir	Marilyne	20122609	Amchit	10/11/2000
Frem	Francesca	20139791	Byblos	15/9/1956
Youssef	Dennis	20171676	Naccache	5/9/1969
Daher	John	20124537	Selaata	11/8/1953
Al Soueity	Yara	20135151	Dbayeh	16/11/1947
Abi Akl	Yasmina	20156137	Sahel Alma	7/7/1962
Charbel	Yara	20122961	Awkar	24/2/1958
Ghamrawi	Maria	20128295	Adma	10/8/1995
Hachem	Layla	20137088	Nahr Ibrahim	28/7/1964
El-Alam	Louis	20181602	Jounieh	9/5/1978
Hachem	Yasmine	20177454	Blat	7/10/1965
Haroun	Francesca	20130566	Jounieh	26/3/1977
Ghamrawi	Youmna	20185624	Adma	16/4/1952
Charbel	Layla	20153614	Chekka	11/5/1992
Charbel	Tonia	20137173	Dbayeh	26/11/1994
Samarani	Romy	20126141	Naccache	28/12/1956
Alkadri	Jad	20167553	Dbayeh	14/6/1996
Matta	Farah	20146401	Batroun	6/6/1992
Abi Chahine	Romy	20174232	Nahr Ibrahim	24/1/1999
Yaacoub	Nour	20170139	Tripoli	20/7/1978
Charbel	Lea	20159675	Chekka	3/12/1989
Alkhuder	Mohamad	20142509	Batroun	20/4/1999
Elam	Louis	20145380	Batroun	22/7/1995
Kmeid	Tony	20169384	Zouk Mosbeh	11/8/2000
Yaacoub	Farah	20169827	Dorms	29/1/1953
Youssef	Ahed	20161696	Zouk Mosbeh	5/2/1978
Charbel	John	20186926	Chekka	22/1/1952
Slaiby	Lea	20172580	Chekka	2/12/1962
Faour	Yasmina	20139554	Jounieh	21/12/1960
Slaiby	Lea	20186233	Dbayeh	2/3/1948
Sfeir	Ryan	20148742	Zouk Mikael	6/3/1949
Slaiby	Ahed	20117958	Adma	21/11/1991
Al Soueity	Rimane	20178979	Dorms	28/8/1957
Alkhuder	Francesca	20128992	Zouk Mosbeh	13/5/1978
Doumiati	John	20173913	Zouk Mosbeh	10/2/1957
Ishak	Jad	20180065	Jounieh	4/6/1979
El Mouzawak	Ryan	20171014	Selaata	29/12/1958
Yaacoub	Gaelle	20140721	Tripoli	23/12/1992
Sfeir	John	20110600	Zouk Mikael	9/6/1965
Zarifeh	Mohamad	20151658	Zouk Mikael	22/1/1953
Alkadri	Marilyne	20110077	Nahr Ibrahim	2/8/1949
Sfeir	Youmna	20130217	Tripoli	15/7/1970
Frem	Lea	20134216	Dorms	7/3/1978
Rizk	Ahed	20120890	Zouk Mosbeh	8/8/1958
Charbel	Romy	20122491	Byblos	4/8/1974
Anastasiou Bountoktzi	Gaelle	20131843	Zouk Mikael	14/5/1967
Sfeir	Ghady	20145969	Nahr Ibrahim	12/1/1990
Frem	Maria	20111785	Chekka	23/8/1993
Samarani	Joe	20137838	Sahel Alma	3/7/1952
Hachem	Jad	20153392	Dorms	19/1/1993
Alkhuder	Ramza	20174338	Chekka	23/1/1978
Slaiby	Youmna	20170962	Dbayeh	31/5/1985
Hachem	Mohamad	20121574	Batroun	13/10/1985
Al Soueity	Francesca	20120041	Dbayeh	3/12/1959
Yaacoub	Maria	20116658	Byblos	12/1/1976
Frem	Peter	20176586	Batroun	19/6/1988
Abi Younes	Joe	20160524	Selaata	22/1/1994
Anastasiou Bountoktzi	Rouba	20117803	Jounieh	10/12/1973
Zeina	Gaelle	20123506	Dorms	31/7/1998
Hachem	Rimane	20143831	Dbayeh	14/7/1997
Ishak	Youmna	20157604	Awkar	1/4/1967
Abou Younes	Marianne	20141587	Amchit	24/9/1967
Elam	Leah	20179274	Nahr Ibrahim	15/4/1994
Al Rassi	Layla	20136207	Tripoli	21/3/1952
El-Alam	Yara	20153914	Dbayeh	8/8/1974
Assaf	Layla	20180518	Tripoli	26/8/1947
Slaiby	Layla	20113060	Byblos	27/10/1965
Alkadri	Rouba	20164626	Adma	19/7/1947
Matta	Serena	20187132	Dbayeh	24/11/1973
Issa	Tony	20171687	Awkar	5/12/1989
Haroun	Louis	20176994	Sahel Alma	13/8/1970
Al Hallak	Alexandro	20125355	Nahr Ibrahim	22/3/1949
El-Alam	Rouba	20189556	Jounieh	6/8/1982
Abou Younes	Serena	20179153	Nahr Ibrahim	23/3/1987
Abi Chahine	Joseph	20177940	Byblos	27/10/1988
Ghamrawi	Mohamad	20129072	Awkar	16/4/1994
Alkhuder	Yara	20165357	Zouk Mikael	13/2/1957
Doumiati	Romy	20153612	Jounieh	6/5/1972
Sfeir	Elisa	20155136	Zouk Mikael	2/6/1986
Abi Younes	Rouba	20181747	Selaata	13/2/1986
Haroun	Christopher	20113408	Tripoli	21/9/1955
Al Hallak	Rouba	20139446	Zouk Mosbeh	6/9/1969
Matta	Youmna	20114828	Dorms	6/10/1967
Al Soueity	Rouba	20179929	Selaata	31/8/1954
Medawar	Mohamad	20116633	Naccache	21/6/1963
Abou Younes	Lamia	20156809	Batroun	19/8/1995
Samarani	Ryan	20117586	Nahr Ibrahim	8/1/1953
Sfeir	John	20127134	Batroun	1/11/1970
Matta	Sarah	20149080	Naccache	16/9/1969
Haroun	Lea	20173957	Zouk Mikael	10/9/1960
Sfeir	Ryan	20187396	Nahr Ibrahim	7/9/1984
El Mouzawak	Sarah	20125370	Zouk Mikael	14/9/1955
Frem	Romy	20173473	Tripoli	7/8/1964
Frem	Jad	20160234	Anfeh	6/12/1956
Slaiby	Joseph	20180987	Dorms	8/10/1971
Abou Younes	Gaelle	20156589	Adma	29/6/1968
Youssef	Louis	20147973	Zouk Mikael	29/12/1980
Abi Younes	John	20119198	Zouk Mikael	24/1/1962
El Haddad	Ryan	20118594	Byblos	17/2/1957
Slaiby	Yara	20162741	Awkar	17/7/1983
Alkadri	Yara	20111097	Dbayeh	29/9/1968
Alkhuder	Ahed	20168447	Blat	9/10/1976
Zarifeh	Nour	20188597	Byblos	29/3/1960
Zeina	Ryan	20159509	Tripoli	6/6/1986
Chayban	Lamia	20149427	Chekka	10/8/1960
Rizk	Ahed	20126205	Sahel Alma	3/3/1953
Sfeir	Ghady	20152237	Amchit	25/7/1965
Elam	Joseph	20189633	Selaata	26/7/1957
Abi Akl	Alexandro	20181172	Sahel Alma	30/11/1993
Abi Younes	Mohamad	20179890	Sahel Alma	26/3/1999
Alkhuder	Romy	20140234	Zouk Mikael	23/3/1956
El Teress	Rouba	20185442	Jounieh	11/6/1985
Youssef	Mohamad	20183961	Nahr Ibrahim	14/8/1958
Rizk	Lamia	20155351	Sahel Alma	20/11/1960
Zarifeh	Marilyne	20168409	Dorms	1/2/1969
Alkadri	Marilyne	20120298	Amchit	13/5/1991
Alkhuder	Leah	20114778	Batroun	23/4/1984
Issa	Sarah	20123379	Zouk Mikael	27/10/1997
Bou-Khalil	Jad	20150117	Chekka	14/10/1947
Elam	Peter	20176195	Anfeh	12/2/1980
Assaf	Marilyne	20185490	Selaata	15/4/1975
El Haddad	Christopher	20132098	Dorms	26/11/1982
El Haddad	Yasmina	20116978	Awkar	10/7/1981
Chayban	Francesca	20137630	Anfeh	9/3/1983
Youssef	Gaelle	20139750	Anfeh	21/4/1955
Al Rassi	Joseph	20124002	Dbayeh	9/11/1984
Abi Chahine	Marianne	20147605	Zouk Mikael	9/1/1979
Matta	Jad	20143795	Chekka	11/12/1970
Frem	Tony	20134202	Tripoli	10/3/1965
Kmeid	Alexandro	20185417	Nahr Ibrahim	29/3/1968
El Haddad	Serena	20124936	Sahel Alma	15/8/1973
Abou Younes	Yasmina	20130315	Zouk Mosbeh	27/2/1976
Doumiati	Joseph	20137043	Naccache	15/12/1995
Abou Younes	Gaelle	20180861	Dbayeh	11/10/1988
Youssef	Louis	20149879	Selaata	31/10/1976
Yaacoub	Serena	20189207	Zouk Mikael	1/12/1954
Faour	Jad	20119800	Batroun	19/6/1978
Samarani	John	20169847	Zouk Mikael	19/8/1956
Zarifeh	Alexandro	20147693	Awkar	27/6/1959
Alkhuder	Marilyne	20176172	Adma	30/11/1977
Kmeid	Ghady	20174266	Awkar	12/12/1986
Kmeid	Frederick	20186678	Naccache	1/6/1967
Abou Younes	Frederick	20115664	Dorms	4/10/1969
El Teress	Leah	20129055	Chekka	14/5/1964
Matta	Frederick	20184398	Tripoli	26/11/1977
Bou-Khalil	Yara	20128584	Batroun	10/10/1982
Matta	Elisa	20188224	Zouk Mikael	22/5/1976
Youssef	Lamia	20136987	Tripoli	17/12/1998
Issa	Romy	20184653	Naccache	20/5/1953
Zeina	Frederick	20149532	Anfeh	1/3/1953
Abi Younes	Gaelle	20131027	Tripoli	22/12/1983
Sfeir	John	20163898	Adma	1/3/1975
Bou-Khalil	Jean	20175100	Selaata	14/11/1970
El Teress	Youmna	20188055	Dbayeh	27/8/1945
Abi Akl	Yasmina	20145738	Tripoli	8/7/1984
Al Soueity	Ryan	20129402	Zouk Mikael	19/3/1945
Samarani	Francesca	20153982	Amchit	19/8/1977
Samarani	Joe	20125262	Blat	9/7/1977
Al Soueity	Frederick	20144310	Tripoli	17/9/1991
Frem	Peter	20131153	Sahel Alma	18/2/1982
Elam	Serena	20124795	Byblos	1/5/1982
Frem	John	20123724	Byblos	23/8/1996
Anastasiou Bountoktzi	Marianne	20121139	Amchit	1/5/1945
Abi Younes	Joseph	20147842	Awkar	30/2/1995
Abi Chahine	Yara	20138361	Dorms	18/7/1963
Rizk	Dennis	20131267	Amchit	2/8/1984
Samarani	Serena	20177180	Blat	9/9/1967
Sfeir	Leah	20171539	Sahel Alma	7/3/1954
Matta	Joe	20159058	Nahr Ibrahim	21/1/1990
Daher	Jad	20181622	Naccache	26/10/1948
Issa	Layla	20130361	Dbayeh	11/12/1978
Zeina	Sarah	20117132	Batroun	9/4/1985
Al Rassi	Romy	20156386	Selaata	23/10/1958
Daher	Nour	20179247	Awkar	7/3/1998
El Haddad	Tonia	20127827	Awkar	12/2/1951
Ishak	Francesca	20182931	Awkar	17/12/1983
Chayban	Yasmina	20171623	Chekka	14/5/1964
Al Rassi	Serena	20111661	Anfeh	6/2/1957
Slaiby	Nour	20127517	Chekka	27/3/1978
Elam	Tony	20166824	Amchit	28/9/1972
Frem	Joe	20155817	Sahel Alma	19/3/1964
Zarifeh	Francesca	20151088	Naccache	23/7/1979
El Haddad	Lamia	20111281	Blat	22/3/1970
Daher	Yasmine	20114519	Byblos	19/6/1999
Abi Younes	Elisa	20158794	Dbayeh	4/4/1954
Daher	Marilyne	20155929	Sahel Alma	9/5/1974
Hachem	Serena	20175581	Awkar	15/1/1997
El Mouzawak	Sarah	20166937	Naccache	13/9/1955
Youssef	Jad	20155118	Jounieh	30/12/1950
Doumiati	Joe	20168007	Naccache	29/6/1986
El-Alam	Yasmine	20139976	Nahr Ibrahim	10/8/1972
Ishak	Gaelle	20115548	Dbayeh	19/9/1959
Daher	Yara	20143117	Jounieh	31/3/1979
Daher	Romy	20148689	Amchit	12/7/1975
Chayban	Romy	20138442	Zouk Mosbeh	10/7/1961
Faour	Marianne	20175006	Tripoli	14/1/1966
Faour	Jean	20182036	Blat	3/8/1945
Kmeid	Rouba	20142248	Anfeh	31/3/1960
Hachem	Nour	20156259	Blat	11/10/1955
Slaiby	Farah	20178528	Anfeh	29/10/1992
Issa	Tony	20154777	Dbayeh	4/7/1989
Yaacoub	Elisa	20129492	Awkar	9/3/1950
Haroun	Maria	20175513	Chekka	18/1/1983
Abi Chahine	Gaelle	20136332	Nahr Ibrahim	27/11/1948
Kmeid	Elisa	20182236	Anfeh	23/1/1988
Slaiby	Alexandro	20164763	Dbayeh	28/1/1975
Bou-Khalil	Ahed	20171029	Batroun	4/5/1967
El Mouzawak	Yasmina	20179404	Amchit	2/3/1964
Abi Chahine	Joseph	20155247	Tripoli	15/7/1982
Frem	Elisa	20110050	Anfeh	10/7/1994
Abou Younes	Peter	20160355	Amchit	9/2/1950
Zarifeh	Alexandro	20132769	Adma	26/4/1995
Al Soueity	Yasmina	20127280	Batroun	1/7/1954
Yaacoub	Sarah	20144440	Awkar	22/1/1971
El Haddad	Lea	20140213	Anfeh	20/12/1967
Kmeid	Ghady	20153742	Awkar	26/10/1946
Al Rassi	Jad	20172079	Naccache	24/8/1960
El Teress	Ghady	20111167	Nahr Ibrahim	7/8/1970
Youssef	Ahed	20176233	Naccache	24/11/1956
Bou-Khalil	Rouba	20116122	Byblos	27/9/1990
Yaacoub	Louis	20132844	Byblos	13/3/1971
Sfeir	Lea	20136584	Awkar	2/2/1950
Elam	Yasmina	20177542	Dbayeh	22/11/1961
El-Alam	Peter	20146719	Amchit	1/9/1999
Charbel	Christopher	20158712	Blat	19/8/1968
Chayban	Rouba	20110576	Adma	17/4/1964
Abi Akl	Ahed	20180138	Tripoli	11/10/1978
Frem	Ramza	20164210	Dorms	27/12/1998
Youssef	Dennis	20180928	Chekka	22/8/1978
Al Hallak	Maria	20164542	Zouk Mikael	3/10/1956
Chayban	Sarah	20161968	Zouk Mikael	5/1/1954
Sfeir	Ryan	20185154	Nahr Ibrahim	24/12/1982
Daher	Joe	20184431	Naccache	19/10/1965
Ghamrawi	Youmna	20139296	Blat	7/3/1999
El Teress	Louis	20153524	Sahel Alma	1/3/1966
Daher	Yara	20188363	Byblos	20/6/1976
Matta	Joseph	20110025	Amchit	24/12/1981
Youssef	Maria	20111165	Tripoli	5/2/1989
Alkhuder	Sarah	20123726	Adma	10/7/1986
Bou-Khalil	Marianne	20176951	Dorms	20/3/1950
Zarifeh	Yara	20112730	Batroun	12/7/1997
Ghamrawi	Ryan	20131877	Nahr Ibrahim	15/1/2000
Al Soueity	Joseph	20179804	Jounieh	31/11/1973
Al Hallak	Rouba	20140716	Amchit	11/11/1970
Abou Younes	Ramza	20142945	Anfeh	20/3/1975
Al Rassi	Layla	20160706	Awkar	12/7/1968
Samarani	Yara	20186945	Chekka	27/1/1999
Bou-Khalil	Ghady	20165416	Jounieh	27/11/1962
Chayban	Ahed	20113697	Zouk Mosbeh	13/12/1966
Ishak	Farah	20145150	Sahel Alma	5/4/1983
El Mouzawak	Francesca	20139816	Naccache	15/6/1987
El Mouzawak	Mohamad	20160958	Jounieh	1/2/1945
Ishak	Lea	20133411	Jounieh	16/11/1996
Anastasiou Bountoktzi	Marilyne	20111931	Amchit	14/9/1996
Abi Akl	Ahed	20173434	Zouk Mosbeh	28/12/1990
Faour	Nour	20134588	Byblos	22/11/1987
Al Soueity	Joseph	20117054	Naccache	24/9/1986
Abi Younes	Rouba	20148695	Adma	27/7/1987
Kmeid	John	20160966	Zouk Mosbeh	16/8/1991
Matta	Louis	20116893	Sahel Alma	5/9/1988
Al Rassi	Louis	20115790	Blat	12/1/1960
Kmeid	Christopher	20127482	Awkar	8/5/1946
Medawar	Dennis	20137375	Adma	26/1/1965
El Haddad	Louis	20147409	Sahel Alma	27/3/1975
Chayban	Marilyne	20184607	Jounieh	4/2/1974
Slaiby	Marianne	20158943	Tripoli	22/1/1971
Al Rassi	Mohamad	20163270	Jounieh	11/12/1970
Charbel	Marianne	20165990	Batroun	15/4/1969
Al Hallak	Peter	20185967	Jounieh	21/12/1988
Yaacoub	Serena	20158969	Zouk Mikael	19/2/1981
Ghamrawi	Maria	20114976	Byblos	5/2/1983
Alkadri	Rouba	20171019	Dbayeh	20/6/1984
Zeina	Ramza	20182831	Batroun	23/6/1960
Hachem	Elisa	20170158	Anfeh	1/4/1968
Alkhuder	Frederick	20138745	Dorms	18/11/1945
El Mouzawak	Rimane	20113753	Dbayeh	24/5/2000
Abou Younes	Sarah	20172783	Amchit	30/12/1993
Issa	Dennis	20168151	Tripoli	27/8/1951
Al Rassi	Ryan	20175671	Dorms	23/12/1972
Hachem	Tony	20170373	Awkar	13/12/1957
Anastasiou Bountoktzi	Christopher	20118633	Naccache	21/9/1986
Alkadri	Maria	20114510	Chekka	23/7/1969
Ghamrawi	Yasmina	20125148	Zouk Mosbeh	30/3/1996
Faour	Elisa	20172073	Blat	17/8/1978
El Teress	Serena	20164920	Awkar	3/4/1983
Daher	Yasmine	20183756	Zouk Mikael	5/10/1977
Charbel	Ghady	20150216	Nahr Ibrahim	12/4/1981
Samarani	Rimane	20135997	Chekka	30/10/1987
Zeina	Dennis	20153881	Zouk Mosbeh	7/8/1985
Assaf	Nour	20138651	Nahr Ibrahim	31/4/1952
Frem	Tony	20179250	Anfeh	15/3/1964
Bou-Khalil	Ryan	20169321	Naccache	16/8/1963
Issa	Peter	20112105	Dorms	10/6/1946
Yaacoub	Elisa	20143800	Dorms	28/5/1956
Kmeid	Alexandro	20184960	Batroun	1/2/1964
Al Hallak	Serena	20113206	Naccache	5/1/1994
Alkhuder	Layla	20186027	Adma	4/4/1966
Hachem	Dennis	20131653	Tripoli	12/1/1993
Frem	John	20165308	Jounieh	13/2/1974
Abi Chahine	Ahed	20187033	Zouk Mikael	28/10/1974
Doumiati	Peter	20176685	Dorms	2/10/1970
Rizk	Gaelle	20123168	Tripoli	16/9/1975
Al Rassi	Ghady	20117455	Dbayeh	12/2/1997
Ishak	Tonia	20129526	Dbayeh	21/5/1960
Youssef	Sarah	20138445	Awkar	11/11/1978
Anastasiou Bountoktzi	Jad	20159487	Dorms	19/3/1993
Haroun	Yara	20174955	Chekka	10/4/1977
Kmeid	Joe	20116311	Dbayeh	13/1/1967
El Haddad	Ahed	20113022	Tripoli	2/5/1992
Chayban	Layla	20185233	Selaata	20/11/1965
Sfeir	Yara	20110695	Anfeh	24/10/1946
Daher	Frederick	20165794	Anfeh	29/5/1968
El Teress	Rouba	20143537	Byblos	26/8/1989
Ghamrawi	Tony	20139864	Sahel Alma	31/9/1945
El Teress	Farah	20130024	Batroun	11/8/1979
Alkadri	Tonia	20144936	Adma	26/9/1993
Zarifeh	Ahed	20175803	Jounieh	14/3/1989
Haroun	Louis	20183373	Tripoli	28/8/2000
El Haddad	Farah	20112629	Byblos	2/3/1976
Medawar	Gaelle	20136347	Dorms	24/7/1997
El-Alam	Ghady	20163025	Selaata	27/11/1951
Abi Akl	Rouba	20188660	Awkar	23/11/1972
Yaacoub	Joseph	20160245	Blat	2/7/1969
Haroun	Tonia	20149205	Selaata	9/6/1986
Abou Younes	Rimane	20172048	Byblos	6/11/1956
Zarifeh	Rouba	20111971	Amchit	28/11/1961
Abou Younes	Ramza	20181197	Sahel Alma	29/1/1974
Zeina	Marilyne	20114727	Zouk Mikael	27/8/1972
Daher	Mohamad	20166831	Naccache	16/7/1991
Samarani	Youmna	20183864	Byblos	20/8/1974
Alkadri	Tony	20120672	Adma	12/8/1998
Al Hallak	Jad	20144529	Anfeh	28/5/1982
Abi Chahine	Yara	20178889	Nahr Ibrahim	22/8/1985
Ghamrawi	Dennis	20130833	Anfeh	5/3/1953
Alkhuder	Jean	20166545	Nahr Ibrahim	25/3/1991
Sfeir	Elisa	20158758	Tripoli	25/9/1991
Issa	Tony	20181117	Byblos	7/11/1966
Zarifeh	Frederick	20126978	Anfeh	4/8/1986
Ghamrawi	Frederick	20182169	Chekka	28/12/1992
El Haddad	Ramza	20140838	Sahel Alma	1/8/1951
Faour	Layla	20147970	Sahel Alma	29/7/1989
Abi Akl	Jad	20171936	Sahel Alma	9/4/1946
Haroun	Tonia	20122988	Anfeh	26/4/1993
Abi Younes	Alexandro	20171275	Adma	31/9/1992
Issa	Ramza	20114952	Zouk Mosbeh	13/11/1988
El-Alam	Tony	20145743	Naccache	21/7/1974
El Haddad	Frederick	20153682	Batroun	14/1/1986
Faour	Joseph	20151090	Chekka	22/8/1991
Kmeid	Youmna	20118610	Byblos	26/1/1971
Kmeid	Christopher	20111323	Chekka	30/7/1975
Medawar	Ghady	20159115	Selaata	3/8/1980
